 ,Label,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
66,HG13E,297.658,50.425,12.386,26.086,97.27,2156.635,800.927,0,0,232.004,2127.302,688.695,59.942,225.739,0,0,-104.647,0.069,232.004,15009.318,49.582,0,0,0,9227.729,1,1668,716,75.353,0,0,0,NaN,232.004
67,HG13E,361.093,158.835,44.359,42.935,227.952,2275.244,562.434,0,0,282.117,2239.534,425.971,72.696,274.203,0,0,-75.336,0.057,282.117,57354.328,164.663,0,0,0,35261.441,1,1756,334,104.664,1.42E-14,0,0,NaN,282.117
68,HG13E,1247.56,137.155,38.391,44.851,235.77,2342.838,535.652,0,0,976.966,2216.577,63.768,253.797,945.042,0,0,-75.02,0.016,976.966,171108.942,133.645,0,0,0,105197.777,1,1738,50,104.98,0,0,0,NaN,976.966
69,HG13E,108.979,177.57,11.299,157.645,203.65,2543.069,1012.636,0,0,84.135,2532.867,971.825,21.681,82.898,0,0,-75.964,0.193,84.135,19351.338,175.449,0,0,0,11897.202,1,1986,762,104.036,0,0,0,NaN,84.135
70,HG13E,286.272,59.483,16.475,14.17,88.272,2535.417,502.492,0,0,223.767,2489.504,400.463,93.101,205.333,0,0,65.772,0.072,223.767,17028.205,61.745,0,0,0,10468.94,1,1952,474,65.772,0,0,0,NaN,223.767
71,HG13E,185.426,48.047,7.243,37.018,73.667,2587.707,212.985,0,0,144.155,2571.127,142.84,34.435,141.565,0,0,76.701,0.112,144.155,8909.182,47.48,0,0,0,5477.365,1,2016,222,76.701,0,0,0,NaN,144.155
72,HG13E,135.003,40.008,11.743,25.667,77,1484.52,105.855,0,0,104.58,1484.52,53.565,1.275,105.855,0,0,-90,0.155,104.58,5401.214,38,0,0,0,3320.667,1,1164,42,90,0,0,0,NaN,104.58
73,HG13E,157.775,51.288,12.724,30,83.111,1581.447,58.667,0,0,122.859,1535.534,17.855,93.101,82.898,0,0,-41.634,0.131,122.859,8091.972,55.028,0,0,0,4974.944,1,1204,14,138.366,0,0,0,NaN,122.859
74,HG13E,200.065,72.522,14.092,40.159,129.397,1674.549,793.274,0,0,155.091,1612.056,747.361,126.261,93.101,0,0,-36.304,0.105,155.091,14509.08,71.25,0,0,0,8920.183,1,1264,586,143.696,0,0,0,NaN,155.091
75,HG13E,216.331,97.931,24.457,68.296,161.126,1342.955,663.188,0,0,168.212,1288.114,599.42,110.956,128.811,0,0,49.304,0.096,168.212,21185.424,90.598,0,0,0,13024.799,1,1010,570,49.304,0,0,0,NaN,168.212
76,HG13E,193.559,97.991,29.402,53.47,158.731,937.39,818.782,0,0,150.233,879.999,770.318,116.058,98.203,0,0,-40.179,0.108,150.233,18966.946,94.789,0,0,0,11660.878,1,690,604,139.821,0,0,0,NaN,150.233
77,HG13E,489.59,142.865,57.005,39.227,251.235,533.101,902.955,0,0,382.608,349.449,849.39,368.579,108.406,0,0,16.26,0.042,382.608,69945.064,151.915,0,0,0,43002.226,1,274,750,16.26,2.84E-14,0,0,NaN,382.608
78,HG13E,383.865,59.144,13.304,35.333,95.274,640.231,538.202,0,0,299.425,494.84,502.492,292.058,72.696,0,0,-13.799,0.054,299.425,22703.333,58.49,0,0,0,13958.009,1,388,394,166.201,0,0,0,NaN,299.425
79,HG13E,161.028,77.031,30.999,43.905,147.788,418.318,485.912,0,0,125.089,359.652,464.231,118.609,44.638,0,0,-20.283,0.129,125.089,12404.171,68.956,0,0,0,7626.084,1,282,364,159.717,0,0,0,NaN,125.089
80,HG13E,566.038,69.127,42.265,25.427,220.138,228.29,627.478,0,0,442.306,117.333,436.173,223.188,383.884,0,0,-120.114,0.036,442.306,39128.655,56.137,0,0,0,24056.297,1,92,642,59.886,0,0,0,NaN,442.306
81,HG13E,561.158,86.896,33.653,38.924,177.137,204.058,358.376,0,0,439.235,150.493,145.391,108.406,427.246,0,0,-104.117,0.037,439.235,48762.29,82.726,0,0,0,29979.056,1,118,448,75.883,0,0,0,NaN,439.235
82,HG13E,100.846,97.232,14.414,72.564,128.626,51.014,564.985,0,0,77.745,25.507,535.652,52.29,59.942,0,0,-131.009,0.21,77.745,9805.391,94.193,0,0,0,6028.354,1,20,466,48.991,0,0,0,NaN,77.745
83,HG13E,196.812,74.736,17.106,47,111.458,105.855,360.927,0,0,153.256,81.623,288.232,49.739,146.666,0,0,-108.435,0.105,153.256,14708.955,73.281,0,0,0,9043.066,1,64,340,71.565,0,0,0,NaN,153.256
84,HG13E,141.509,70.315,9.149,57.722,91.58,142.84,126.261,0,0,109.8,114.782,79.072,57.391,95.652,0,0,-120.735,0.148,109.8,9950.175,68.313,0,0,0,6117.367,1,90,136,59.265,0,0,0,NaN,109.8
85,HG13E,161.028,137.927,61.563,39.667,247.664,894.028,100.754,0,0,125.219,859.593,48.464,70.145,105.855,0,0,-56.634,0.129,125.219,22210.137,139.402,0,0,0,13654.792,1,674,38,123.366,0,0,0,NaN,125.219
86,HG13E,369.226,37.467,12.271,6.894,65,923.361,368.579,0,0,288.277,920.811,224.464,6.377,289.507,0,0,-88.986,0.056,288.277,13833.772,39.212,0,0,0,8505.003,1,722,176,91.014,0,0,0,NaN,288.277
87,HG13E,105.725,58.44,8.064,45.938,81.667,795.825,403.014,0,0,82.258,760.115,382.608,72.696,42.087,0,0,29.745,0.196,82.258,6178.601,56.896,0,0,0,3798.604,1,596,332,29.745,0,0,0,NaN,82.258
88,HG13E,121.991,96.008,56.71,39.324,210.831,868.521,489.739,0,0,94.927,844.289,448.927,49.739,82.898,0,0,-59.3,0.17,94.927,11712.152,74.991,0,0,0,7200.631,1,662,352,120.7,0,0,0,NaN,94.927
89,HG13E,243.982,53.452,20.886,30.994,129.546,720.579,293.333,0,0,189.939,696.347,201.507,49.739,184.927,0,0,-104.783,0.085,189.939,13041.275,45.472,0,0,0,8017.776,1,546,302,75.217,0,0,0,NaN,189.939
90,HG13E,239.102,77.987,18.54,51.71,148.922,1202.665,168.348,0,0,186.622,1186.086,76.522,34.435,184.927,0,0,-100.235,0.086,186.622,18646.944,71.628,0,0,0,11464.141,1,930,204,79.765,7.11E-15,0,0,NaN,186.622
91,HG13E,115.485,40.609,4.84,31.957,50.711,1508.752,98.203,0,0,88.727,1494.723,56.116,29.333,85.449,0,0,-108.435,0.184,88.727,4689.775,40.443,0,0,0,2883.274,1,1172,110,71.565,0,0,0,NaN,88.727
92,HG13E,105.725,61.709,13.965,41.87,93,517.796,1258.781,0,0,81.344,487.188,1231.999,62.493,54.841,0,0,-138.814,0.201,81.344,6524.251,59.87,0,0,0,4011.109,1,382,1008,41.186,0,0,0,NaN,81.344
93,HG13E,120.364,70.029,21.36,43.665,148.333,382.608,1331.477,0,0,93.65,341.797,1308.52,82.898,47.188,0,0,-150.642,0.172,93.65,8428.976,63.481,0,0,0,5182.135,1,268,1062,29.358,0,0,0,NaN,93.65
94,HG13E,66.688,68.677,23.1,37.507,106.977,522.898,1485.795,0,0,50.823,515.246,1461.563,16.58,49.739,0,0,-107.526,0.324,50.823,4579.956,68,0,0,0,2815.757,1,404,1184,72.474,1.78E-15,0,0,NaN,50.823
95,HG13E,230.969,64.144,21.807,35.303,127.526,220.637,1846.722,0,0,179.803,173.449,1770.201,95.652,154.319,0,0,-121.661,0.09,179.803,14815.238,60.671,0,0,0,9108.409,1,136,1508,58.339,1.42E-14,0,0,NaN,179.803
96,HG13E,824.658,56.902,10.779,33.394,87.478,1143.999,1863.302,0,0,645.741,823.883,1821.215,641.506,85.449,0,0,7.49,0.025,645.741,46925.05,55.123,0,0,0,28849.521,1,646,1494,7.49,0,0,0,NaN,645.741
97,HG13E,187.053,85.892,30.413,50.78,162.707,1166.955,1534.259,0,0,145.414,1122.318,1476.868,90.551,116.058,0,0,-52.125,0.111,145.414,16066.337,72,0,0,0,9877.584,1,880,1158,127.875,0,0,0,NaN,145.414
98,HG13E,182.173,86.906,19.689,52.559,137.614,933.564,1657.969,0,0,142.11,867.245,1632.462,133.913,52.29,0,0,21.038,0.113,142.11,15831.865,85.893,0,0,0,9733.431,1,680,1320,21.038,7.11E-15,0,0,NaN,142.11
99,HG13E,265.127,77.53,26.339,40.309,132.428,473.159,1293.216,0,0,206.104,390.26,1231.999,167.072,123.71,0,0,36.444,0.078,206.104,20555.307,73.566,0,0,0,12637.403,1,306,1062,36.444,0,0,0,NaN,206.104
100,HG13E,102.472,48.285,3.611,41.702,58.247,72.696,1078.955,0,0,78.577,63.768,1040.694,19.13,77.797,0,0,-76.866,0.209,78.577,4947.878,47.678,0,0,0,3041.955,1,50,816,103.134,0,0,0,NaN,78.577
101,HG13E,107.352,56.663,14.777,39.995,98.671,89.275,980.752,0,0,82.771,66.319,946.318,47.188,70.145,0,0,-56.31,0.197,82.771,6082.838,50.52,0,0,0,3739.729,1,52,742,123.69,0,0,0,NaN,82.771
