 ,Label,Area,Mean,StdDev,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
80,HG13B,119.908,121.682,29.83,80.667,198.039,2303.089,1793,0,0,91.778,2276.175,1755.833,55.11,75.616,0,0,54.09,0.179,91.778,14590.632,117.721,0,0,0,8882.777,1,1776,1428,54.09,1.42E-14,0,0,NaN,91.778
81,HG13B,208.607,111.668,28.837,58.321,185.878,1363.654,1892.968,0,0,161.567,1309.826,1832.731,108.939,121.755,0,0,48.215,0.1,161.567,23294.717,107.429,0,0,0,14181.824,1,1022,1524,48.215,0,0,0,NaN,161.567
82,HG13B,354.796,66.466,19.111,29.797,144.624,1945.514,1716.103,0,0,275.416,1812.225,1681.499,267.861,70.49,0,0,-14.554,0.059,275.416,23581.993,64.105,0,0,0,14356.717,1,1414,1312,165.446,0,0,0,NaN,275.416
83,HG13B,262.812,46.619,9.721,34.466,78.027,1942.951,1801.972,0,0,204.29,1845.547,1771.213,196.089,62.8,0,0,-17.526,0.079,204.29,12252.137,44.781,0,0,0,7459.101,1,1440,1382,162.474,0,0,0,NaN,204.29
84,HG13B,650.46,87.009,27.704,35.021,187.206,981.729,1420.046,0,0,506.8,822.806,1222.675,319.126,396.024,0,0,51.159,0.032,506.8,56595.682,83.232,0,0,0,34455.451,1,642,1262,51.159,2.84E-14,0,0,NaN,506.8
85,HG13B,114.98,126.393,27.286,70.291,177.464,556.227,1404.667,0,0,88.2,520.342,1379.034,73.053,52.547,0,0,35.538,0.186,88.2,14532.74,130.658,0,0,0,8847.532,1,406,1116,35.538,7.11E-15,0,0,NaN,88.2
86,HG13B,111.695,158.245,40.075,62,217.87,706.178,1067.598,0,0,86.165,684.39,1030.431,44.857,75.616,0,0,59.621,0.189,86.165,17675.207,156.014,0,0,0,10760.666,1,534,862,59.621,0,0,0,NaN,86.165
87,HG13B,157.687,133.933,52.863,48.838,229.179,71.771,686.954,0,0,122.287,20.506,653.631,103.812,67.926,0,0,33.024,0.133,122.287,21119.518,138.058,0,0,0,12857.562,1,16,562,33.024,0,0,0,NaN,122.287
88,HG13B,886.991,66.082,42.526,12.251,199.46,1050.937,1654.584,0,0,691.249,817.68,1399.54,467.795,511.37,0,0,47.555,0.023,691.249,58614.42,52.984,0,0,0,35684.459,1,638,1490,47.555,0,0,0,NaN,691.249
89,HG13B,252.957,40.004,28.033,8.008,115.907,1712.258,1418.764,0,0,195.632,1660.993,1335.459,103.812,167.894,0,0,58.392,0.083,195.632,10119.273,30.778,0,0,0,6160.613,1,1296,1172,58.392,0,0,0,NaN,195.632
90,HG13B,160.972,38.979,21.219,16.573,93.116,789.484,446.007,0,0,123.888,733.092,420.375,114.065,52.547,0,0,24.444,0.132,123.888,6274.584,31.027,0,0,0,3819.967,1,572,368,24.444,0,0,0,NaN,123.888
91,HG13B,456.636,22.899,15.602,7.728,83.704,2297.963,513.934,0,0,355.268,2173.645,387.052,249.918,255.044,0,0,45.585,0.045,355.268,10456.52,17.107,0,0,0,6365.93,1,1696,500,45.585,0,0,0,NaN,355.268
92,HG13B,121.551,60.211,18.611,22,111.667,2327.44,316.563,0,0,93.304,2299.244,279.395,57.673,75.616,0,0,52.815,0.175,93.304,7318.685,59.347,0,0,0,4455.615,1,1794,276,52.815,7.11E-15,0,0,NaN,93.304
93,HG13B,376.15,51.796,37.55,14.553,246.202,2117.253,1875.025,0,0,291.728,1999.343,1789.156,237.102,173.02,0,0,36.064,0.056,291.728,19482.878,44.608,0,0,0,11861.176,1,1560,1530,36.064,2.84E-14,0,0,NaN,291.728
94,HG13B,399.146,32.793,6.031,20.668,54.015,379.362,617.746,0,0,310.313,358.856,463.95,42.294,308.873,0,0,-97.595,0.052,310.313,13089.267,32.273,0,0,0,7968.746,1,280,602,82.405,0,0,0,NaN,310.313
95,HG13B,187.254,87.118,9.015,66.205,107.463,260.171,792.047,0,0,145.113,217.877,733.092,85.869,119.192,0,0,-54.345,0.112,145.113,16313.152,87.704,0,0,0,9931.447,1,170,572,125.655,0,0,0,NaN,145.113
96,HG13B,266.097,81.355,18.448,50.609,143.456,198.653,465.232,0,0,206.879,140.979,379.362,116.628,173.02,0,0,-56.113,0.078,206.879,21648.286,78.171,0,0,0,13179.476,1,110,296,123.887,1.42E-14,0,0,NaN,206.879
97,HG13B,164.258,59.738,7.231,43.911,72.998,319.126,288.367,0,0,127.495,264.016,256.326,111.502,65.363,0,0,-30.174,0.127,127.495,9812.39,60.666,0,0,0,5973.783,1,206,200,149.826,0,0,0,NaN,127.495
98,HG13B,165.9,59.808,8.667,45.164,85.223,362.701,252.481,0,0,127.701,312.718,212.751,101.249,80.743,0,0,-38.48,0.128,127.701,9922.099,57.435,0,0,0,6040.574,1,244,166,141.52,0,0,0,NaN,127.701
99,HG13B,98.555,48.661,6.295,40.7,62.345,243.51,76.898,0,0,76.211,217.877,48.702,52.547,57.673,0,0,-132.274,0.213,76.211,4795.779,46.608,0,0,0,2919.67,1,170,82,47.726,0,0,0,NaN,76.211
100,HG13B,64.06,65.367,6.736,51.274,76.404,270.424,162.767,0,0,49.305,258.889,140.979,24.351,44.857,0,0,-62.103,0.331,49.305,4187.47,66.767,0,0,0,2549.331,1,202,110,117.897,0,0,0,NaN,49.305
101,HG13B,197.109,38.119,5.702,26.405,55.653,497.272,1528.985,0,0,152.271,435.754,1484.128,124.318,90.996,0,0,36.098,0.107,152.271,7513.697,39.165,0,0,0,4574.339,1,340,1228,36.098,0,0,0,NaN,152.271
102,HG13B,344.941,22.765,7.683,7.978,40.742,2185.179,1259.842,0,0,267.489,2142.885,1132.961,85.869,255.044,0,0,-71.565,0.061,267.489,7852.43,22.622,0,0,0,4780.56,1,1672,884,108.435,1.42E-14,0,0,NaN,267.489
103,HG13B,402.431,43.018,16.77,20.239,104.493,1264.969,1762.241,0,0,313.201,1189.353,1625.107,152.514,275.55,0,0,-61.128,0.052,313.201,17311.761,39.88,0,0,0,10539.4,1,928,1268,118.872,0,0,0,NaN,313.201
104,HG13B,635.677,46.033,17.586,17.942,113.747,608.774,1459.777,0,0,494.131,389.616,1345.712,439.599,229.412,0,0,-27.496,0.033,494.131,29262.066,43.251,0,0,0,17814.745,1,304,1050,152.504,0,0,0,NaN,494.131
105,HG13B,218.463,37.356,14.528,19.985,72.634,422.938,529.313,0,0,169.427,407.558,446.007,32.041,167.894,0,0,-79.54,0.096,169.427,8160.925,32.125,0,0,0,4968.371,1,318,348,100.46,0,0,0,NaN,169.427
106,HG13B,180.683,95.252,43.525,26.721,174.338,1122.708,911.239,0,0,139.574,1074.006,861.255,98.686,101.249,0,0,-45.744,0.117,139.574,17210.458,100.6,0,0,0,10477.727,1,838,672,134.256,0,0,0,NaN,139.574
107,HG13B,47.635,47.046,25.566,27.667,101.333,1145.777,727.966,0,0,35.886,1145.777,710.023,1.282,37.167,0,0,-90,0.465,35.886,2241.021,34.333,0,0,0,1364.333,1,894,554,90,0,0,0,NaN,35.886
108,HG13B,422.142,46.505,24.232,21.962,176.622,1403.385,1141.932,0,0,327.877,1299.573,1015.051,208.906,255.044,0,0,50.711,0.049,327.877,19631.891,38.604,0,0,0,11951.895,1,1014,990,50.711,0,0,0,NaN,327.877
109,HG13B,295.664,94.03,49.459,33.667,249.145,1025.304,1481.564,0,0,228.921,961.223,1386.724,129.445,190.963,0,0,55.954,0.071,228.921,27801.26,76.907,0,0,0,16925.407,1,750,1230,55.954,0,0,0,NaN,228.921
110,HG13B,356.439,82.394,45.103,22.491,188.171,1258.561,1675.09,0,0,276.607,1184.226,1558.462,149.951,234.538,0,0,-57.488,0.059,276.607,29368.352,76.685,0,0,0,17879.452,1,924,1216,122.512,1.42E-14,0,0,NaN,276.607
111,HG13B,397.503,70.249,47.583,21.015,226.039,1022.741,738.219,0,0,308.317,909.957,633.125,226.849,211.469,0,0,42.979,0.053,308.317,27924.23,54.786,0,0,0,17000.271,1,710,658,42.979,2.84E-14,0,0,NaN,308.317
112,HG13B,359.724,74.347,53.42,20.723,236.441,1830.168,1263.687,0,0,279.337,1735.327,1161.157,190.963,206.342,0,0,47.231,0.058,279.337,26744.527,50.814,0,0,0,16282.068,1,1354,1066,47.231,0,0,0,NaN,279.337
113,HG13B,376.15,52.275,37.333,18.649,180.326,1420.046,1152.185,0,0,292.268,1322.642,1043.247,196.089,219.159,0,0,48.2,0.055,292.268,19663.237,37.386,0,0,0,11970.979,1,1032,984,48.2,0,0,0,NaN,292.268
114,HG13B,190.539,36.924,25.44,15.701,150.994,2178.771,1235.491,0,0,146.801,2163.392,1163.72,32.041,144.824,0,0,77.905,0.111,146.801,7035.398,26.199,0,0,0,4283.151,1,1688,1020,77.905,0,0,0,NaN,146.801
115,HG13B,208.607,72.406,20.599,31.984,131.164,1900.657,1628.952,0,0,161.017,1881.433,1550.772,39.731,157.64,0,0,76.185,0.101,161.017,15104.485,71.443,0,0,0,9195.61,1,1468,1332,76.185,0,0,0,NaN,161.017
116,HG13B,376.15,90.006,44.002,35.188,242.908,1987.808,1869.898,0,0,291.829,1873.743,1778.902,229.412,183.273,0,0,38.581,0.056,291.829,33855.693,79.775,0,0,0,20611.346,1,1462,1530,38.581,0,0,0,NaN,291.829
117,HG13B,287.451,86.393,51.725,26.011,244.077,240.946,598.521,0,0,223.004,164.049,517.779,155.077,162.767,0,0,46.397,0.073,223.004,24833.626,77.254,0,0,0,15118.711,1,128,530,46.397,0,0,0,NaN,223.004
118,HG13B,252.957,102.383,52.568,32.604,247.259,619.027,369.109,0,0,195.834,540.848,310.154,157.64,119.192,0,0,37.02,0.083,195.834,25898.522,85.929,0,0,0,15767.02,1,422,334,37.02,0,0,0,NaN,195.834
119,HG13B,515.769,97.341,28.245,48.62,170.756,242.228,280.677,0,0,401.263,56.392,205.061,372.954,152.514,0,0,-22.141,0.04,401.263,50205.215,93.841,0,0,0,30564.935,1,44,160,157.859,2.84E-14,0,0,NaN,401.263
120,HG13B,834.428,47.826,30.348,14.523,186.168,1118.863,1660.993,0,0,649.537,1007.361,1355.965,224.285,611.338,0,0,-69.92,0.025,649.537,39907.737,41.272,0,0,0,24295.83,1,786,1058,110.08,0,0,0,NaN,649.537
121,HG13B,438.568,38.916,13.805,18,116,1298.291,1572.56,0,0,340.923,1297.01,1402.103,3.845,342.195,0,0,-89.569,0.047,340.923,17067.179,36.719,0,0,0,10390.499,1,1012,1094,90.431,4.44E-16,0,0,NaN,340.923
122,HG13B,290.736,70.005,29.577,28.212,159.508,916.365,1844.266,0,0,226.062,861.255,1745.58,111.502,198.653,0,0,-60.819,0.071,226.062,20352.95,61.607,0,0,0,12390.876,1,672,1362,119.181,0,0,0,NaN,226.062
123,HG13B,499.343,75.627,32.738,24.898,195.487,539.566,1421.328,0,0,388.89,446.007,1250.871,188.4,342.195,0,0,-61.239,0.041,388.89,37764.023,68.562,0,0,0,22990.737,1,348,976,118.761,2.84E-14,0,0,NaN,388.89
124,HG13B,215.177,30.094,9.719,16.2,59.534,133.29,1719.948,0,0,166.907,76.898,1658.429,114.065,124.318,0,0,-47.49,0.097,166.907,6475.587,28.041,0,0,0,3942.338,1,60,1294,132.51,0,0,0,NaN,166.907
125,HG13B,282.523,17.087,3.9,11.515,33,296.057,1594.348,0,0,219.679,274.269,1486.691,44.857,216.595,0,0,-101.441,0.074,219.679,4827.581,15.854,0,0,0,2939.031,1,214,1328,78.559,0,0,0,NaN,219.679
126,HG13B,1660.644,64.112,45.294,23.623,253.597,871.508,1404.667,0,0,1294.251,407.558,953.533,929.182,903.549,0,0,44.198,0.012,1294.251,106467.107,48.482,0,0,0,64817.175,1,318,1448,44.198,1.14E-13,0,0,NaN,1294.251
127,HG13B,303.876,30.132,6.264,22.854,52.466,654.913,607.493,0,0,235.834,561.354,535.721,188.4,144.824,0,0,37.493,0.069,235.834,9156.316,28.366,0,0,0,5574.365,1,438,530,37.493,0,0,0,NaN,235.834
128,HG13B,418.857,33.474,18.645,20.607,143.039,1403.385,608.774,0,0,324.898,1268.814,517.779,270.424,183.273,0,0,-34.066,0.05,324.898,14020.788,28.016,0,0,0,8535.856,1,990,404,145.934,2.84E-14,0,0,NaN,324.898
129,HG13B,451.708,26.772,9.966,16.522,118.667,1443.115,758.725,0,0,351.195,1297.01,661.321,293.493,196.089,0,0,-33.69,0.046,351.195,12093.247,24.781,0,0,0,7362.369,1,1012,516,146.31,2.84E-14,0,0,NaN,351.195
130,HG13B,317.017,39.884,10.231,24.825,73.095,1280.348,775.386,0,0,246.526,1191.916,689.517,178.147,173.02,0,0,-44.157,0.066,246.526,12643.799,38.122,0,0,0,7697.545,1,930,538,135.843,1.42E-14,0,0,NaN,246.526
131,HG13B,652.102,49.545,16.417,24.459,104.815,1722.511,1409.793,0,0,507.758,1576.405,1202.169,293.493,416.53,0,0,54.866,0.032,507.758,32308.472,47.667,0,0,0,19669.398,1,1230,1262,54.866,2.84E-14,0,0,NaN,507.758
132,HG13B,121.551,59.914,14.318,40.584,109.199,1944.233,739.501,0,0,93.198,1919.882,699.77,49.984,80.743,0,0,-121.504,0.176,93.198,7282.566,59.594,0,0,0,4433.626,1,1498,608,58.496,0,0,0,NaN,93.198
133,HG13B,211.892,69.822,23.033,40.542,138.559,2341.538,529.313,0,0,163.768,2317.187,451.134,49.984,157.64,0,0,-107.301,0.099,163.768,14794.691,66.551,0,0,0,9007.008,1,1808,474,72.699,0,0,0,NaN,163.768
134,HG13B,188.896,38.704,3.664,33.642,49,1951.923,379.362,0,0,146.734,1886.559,346.04,132.008,67.926,0,0,-27.013,0.11,146.734,7311.097,37.981,0,0,0,4450.996,1,1472,270,152.987,0,0,0,NaN,146.734
135,HG13B,129.763,44.081,5.498,35.501,57,2055.735,289.648,0,0,99.539,2027.539,248.636,57.673,83.306,0,0,-124.509,0.165,99.539,5720.106,43.175,0,0,0,3482.4,1,1582,258,55.491,7.11E-15,0,0,NaN,99.539
136,HG13B,461.564,52.568,19.766,28.75,139.128,360.138,196.089,0,0,359.168,228.13,74.335,265.297,244.791,0,0,42.686,0.045,359.168,24263.441,47.02,0,0,0,14771.583,1,178,248,42.686,2.84E-14,0,0,NaN,359.168
137,HG13B,226.675,40.714,29.077,25.06,158.475,278.114,69.208,0,0,175.822,215.314,7.69,126.881,124.318,0,0,44.409,0.092,175.822,9228.8,29.309,0,0,0,5618.494,1,168,102,44.409,0,0,0,NaN,175.822
138,HG13B,157.687,43.876,5.508,32.175,58.691,906.112,1686.625,0,0,121.451,845.876,1678.935,121.755,16.661,0,0,7.275,0.134,121.451,6918.712,42.943,0,0,0,4212.112,1,660,1322,7.275,1.78E-15,0,0,NaN,121.451
139,HG13B,228.318,50.24,14.335,31.352,96.685,1161.157,1613.572,0,0,177.384,1107.328,1543.083,108.939,142.261,0,0,-52.633,0.091,177.384,11470.586,46.327,0,0,0,6983.293,1,864,1204,127.367,0,0,0,NaN,177.384
140,HG13B,834.428,63.961,49.863,8.835,238.855,1063.753,1622.544,0,0,650.099,848.439,1379.034,431.909,488.301,0,0,48.517,0.025,650.099,53371.212,51.489,0,0,0,32492.394,1,662,1456,48.517,0,0,0,NaN,650.099
141,HG13B,266.097,35.654,27.664,8.076,103.143,1699.441,1404.667,0,0,206.657,1648.176,1314.952,103.812,180.71,0,0,60.255,0.078,206.657,9487.563,21.848,0,0,0,5776.029,1,1286,1166,60.255,0,0,0,NaN,206.657
142,HG13B,188.896,50.779,13.679,23,83.126,1935.261,897.141,0,0,145.903,1866.053,874.072,139.698,47.42,0,0,18.435,0.112,145.903,9592.001,52.151,0,0,0,5839.61,1,1456,718,18.435,0,0,0,NaN,145.903
143,HG13B,87.057,45.773,13.219,26.877,82.586,2081.367,662.603,0,0,67.283,2071.114,630.562,21.788,65.363,0,0,-107.745,0.242,67.283,3984.807,43.106,0,0,0,2425.951,1,1616,542,72.255,3.55E-15,0,0,NaN,67.283
144,HG13B,90.342,50.343,22.066,17.473,86.593,2109.563,697.207,0,0,68.779,2094.183,666.448,32.041,62.8,0,0,-116.565,0.24,68.779,4548.055,52.741,0,0,0,2768.856,1,1634,568,63.435,0,0,0,NaN,68.779
145,HG13B,238.173,19.461,8.194,8.74,52.346,2400.493,485.738,0,0,184.163,2347.946,410.122,106.375,152.514,0,0,-124.796,0.088,184.163,4635.157,18.041,0,0,0,2821.883,1,1832,438,55.204,0,0,0,NaN,184.163
146,HG13B,142.904,13.571,5.768,5.911,26.691,2227.473,544.693,0,0,110.339,2199.277,497.272,57.673,96.122,0,0,-120.735,0.148,110.339,1939.406,12.755,0,0,0,1180.711,1,1716,462,59.265,0,0,0,NaN,110.339
147,HG13B,100.197,47.332,21.004,14.433,98.104,760.007,1513.605,0,0,77.494,738.219,1481.564,44.857,65.363,0,0,-124.216,0.21,77.494,4742.545,48.467,0,0,0,2887.261,1,576,1206,55.784,7.11E-15,0,0,NaN,77.494
148,HG13B,87.057,39.871,22.426,18.116,106.357,866.382,1539.238,0,0,66.497,851.002,1509.76,32.041,60.237,0,0,-117.553,0.247,66.497,3471.031,29.333,0,0,0,2113.164,1,664,1224,62.447,0,0,0,NaN,66.497
149,HG13B,344.941,13.929,4.373,6.443,26.356,388.334,490.864,0,0,267.293,333.224,369.109,111.502,244.791,0,0,-114.353,0.061,267.293,4804.721,12.894,0,0,0,2925.114,1,260,478,65.647,0,0,0,NaN,267.293
150,HG13B,134.691,50.527,22.023,18,120.837,822.806,452.415,0,0,103.328,802.3,404.995,42.294,96.122,0,0,-113.385,0.159,103.328,6805.553,44.078,0,0,0,4143.221,1,626,390,66.615,0,0,0,NaN,103.328
151,HG13B,193.824,34.033,15.472,15.47,85.506,545.974,579.297,0,0,149.462,517.779,510.089,57.673,139.698,0,0,-112.166,0.109,149.462,6596.482,31.796,0,0,0,4015.938,1,404,506,67.834,0,0,0,NaN,149.462
152,HG13B,880.42,55.879,34.359,8.189,151.943,1044.528,1637.923,0,0,685.618,822.806,1376.471,444.726,524.187,0,0,-130.299,0.024,685.618,49196.684,47.361,0,0,0,29950.941,1,642,1482,49.701,0,0,0,NaN,685.618
153,HG13B,1238.502,116.649,58.723,25.661,253.395,397.305,825.37,0,0,965.584,38.449,502.399,718.994,647.223,0,0,41.987,0.017,965.584,144469.593,105.955,0,0,0,87953.088,1,30,896,41.987,0,0,0,NaN,965.584
154,HG13B,315.375,68.751,34.506,24.044,154.443,1643.05,313.999,0,0,244.64,1543.083,243.51,201.216,142.261,0,0,35.189,0.066,244.64,21682.29,57.065,0,0,0,13200.178,1,1204,300,35.189,1.42E-14,0,0,NaN,244.64
155,HG13B,381.078,13.335,3.202,7.306,26.634,1543.083,704.897,0,0,296.675,1496.944,563.917,93.559,283.24,0,0,-71.878,0.054,296.675,5081.558,12.611,0,0,0,3093.653,1,1168,440,108.122,0,0,0,NaN,296.675
156,HG13B,476.347,20.135,13.3,6.233,89.21,1564.87,1481.564,0,0,370.291,1420.046,1366.218,290.93,231.975,0,0,38.536,0.044,370.291,9591.42,16.532,0,0,0,5839.256,1,1108,1246,38.536,0,0,0,NaN,370.291
157,HG13B,234.888,37.713,24.42,15.075,160.299,2359.481,616.464,0,0,181.576,2299.244,548.538,121.755,137.134,0,0,-48.434,0.09,181.576,8858.282,32.011,0,0,0,5392.922,1,1794,428,131.566,0,0,0,NaN,181.576
158,HG13B,377.792,28.51,13.327,10.603,80.271,2581.203,686.954,0,0,293.647,2540.191,545.974,83.306,283.24,0,0,73.78,0.055,293.647,10771.013,25.016,0,0,0,6557.393,1,1982,646,73.78,0,0,0,NaN,293.647
159,HG13B,170.828,35.147,15.544,19.48,106.431,270.424,312.718,0,0,132.325,235.82,256.326,70.49,114.065,0,0,58.465,0.123,132.325,6004.126,29.521,0,0,0,3655.312,1,184,288,58.465,7.11E-15,0,0,NaN,132.325
160,HG13B,592.97,36.062,33.643,7.667,176.102,1416.201,1426.454,0,0,461.8,1266.25,1250.871,301.183,352.448,0,0,49.502,0.035,461.8,21383.747,24.093,0,0,0,13018.425,1,988,1250,49.502,5.68E-14,0,0,NaN,461.8
161,HG13B,248.029,66.811,29.328,27.507,153.685,469.077,1516.168,0,0,191.765,410.122,1440.552,119.192,152.514,0,0,-52.058,0.085,191.765,16571.041,61.942,0,0,0,10088.45,1,320,1124,127.942,1.42E-14,0,0,NaN,191.765
162,HG13B,152.76,49.428,31.632,16.884,133.756,2012.159,753.598,0,0,118.021,1978.837,704.897,67.926,98.686,0,0,-124.38,0.138,118.021,7550.552,37.253,0,0,0,4596.776,1,1544,626,55.62,0,0,0,NaN,118.021
163,HG13B,2048.292,42.898,20.089,12.512,173.367,440.881,1009.924,0,0,1597.37,51.265,312.718,780.513,1395.695,0,0,60.803,0.01,1597.37,87867.551,39.434,0,0,0,53493.765,1,40,1332,60.803,0,0,0,NaN,1597.37
164,HG13B,382.72,28.982,11.578,13.607,69.949,842.031,1598.193,0,0,296.741,792.047,1458.495,101.249,280.677,0,0,-109.687,0.055,296.741,11091.947,27.892,0,0,0,6752.777,1,618,1356,70.313,0,0,0,NaN,296.741
165,HG13B,114.98,26.542,4.985,16.623,39.453,190.963,594.676,0,0,88.831,158.922,563.917,65.363,62.8,0,0,-43.831,0.183,88.831,3051.815,25.676,0,0,0,1857.945,1,124,440,136.169,7.11E-15,0,0,NaN,88.831
166,HG13B,297.306,18.116,16.344,0,88.613,699.77,1944.233,0,0,230.765,586.987,1919.882,226.849,49.984,0,0,-12.184,0.07,230.765,5385.868,12.636,0,0,0,3278.917,1,458,1498,167.816,0,0,0,NaN,230.765
167,HG13B,147.832,38.316,12.573,19.543,72.974,2445.35,1204.732,0,0,114.632,2419.718,1153.467,52.547,103.812,0,0,-116.565,0.141,114.632,5664.377,35.484,0,0,0,3448.472,1,1888,980,63.435,0,0,0,NaN,114.632
168,HG13B,95.269,31.66,12.786,14.333,67.298,2447.913,1058.626,0,0,72.5,2422.281,1032.994,52.547,52.547,0,0,-45,0.228,72.5,3016.252,28.279,0,0,0,1836.294,1,1890,806,135,0,0,0,NaN,72.5
169,HG13B,172.47,14.497,6.829,6.363,34.872,2544.036,1279.067,0,0,132.919,2501.742,1227.802,85.869,103.812,0,0,-50.477,0.123,132.919,2500.343,12.067,0,0,0,1522.209,1,1952,958,129.523,0,0,0,NaN,132.919
170,HG13B,114.98,68.314,24.868,24.333,124.389,994.545,1036.839,0,0,88.831,963.786,1004.798,62.8,65.363,0,0,-133.831,0.183,88.831,7854.729,69.512,0,0,0,4781.959,1,752,834,46.169,7.11E-15,0,0,NaN,88.831
171,HG13B,128.121,44.675,27.251,15.333,121.245,2546.599,385.771,0,0,98.943,2517.121,346.04,60.237,80.743,0,0,-126.573,0.164,98.943,5723.83,32.821,0,0,0,3484.668,1,1964,332,53.427,0,0,0,NaN,98.943
172,HG13B,169.185,74.54,46.768,20.709,168.569,2519.685,806.145,0,0,130.827,2465.856,768.978,108.939,75.616,0,0,-34.624,0.124,130.827,12611.122,56.384,0,0,0,7677.651,1,1924,600,145.376,0,0,0,NaN,130.827
173,HG13B,275.953,96.251,30.193,41.715,163.237,2413.309,394.742,0,0,214.289,2327.44,330.661,173.02,129.445,0,0,36.733,0.076,214.289,26560.65,99.698,0,0,0,16170.123,1,1816,358,36.733,0,0,0,NaN,214.289
174,HG13B,568.331,94.319,35.057,47.153,223.395,994.545,1413.638,0,0,442.673,938.153,1199.606,114.065,429.346,0,0,75.24,0.036,442.673,53604.635,84.322,0,0,0,32634.502,1,732,1270,75.24,0,0,0,NaN,442.673
175,HG13B,317.017,63.771,16.56,37.68,121.911,1085.541,811.272,0,0,245.565,1012.488,712.586,147.387,198.653,0,0,53.489,0.066,245.565,20216.424,60.111,0,0,0,12307.759,1,790,710,53.489,1.42E-14,0,0,NaN,245.565
176,HG13B,128.121,174.354,45.344,57,246.986,1214.985,481.893,0,0,98.477,1184.226,443.444,62.8,78.179,0,0,51.34,0.166,98.477,22338.349,179.4,0,0,0,13599.587,1,924,406,51.34,0,0,0,NaN,98.477
177,HG13B,126.478,79.87,38.665,41.797,194.848,1247.026,219.159,0,0,97.875,1212.422,184.555,70.49,70.49,0,0,45,0.166,97.875,10101.77,62.649,0,0,0,6149.958,1,946,198,45,0,0,0,NaN,97.875
178,HG13B,182.326,147.727,41.029,75.857,242.581,824.088,53.828,0,0,140.512,768.978,10.253,111.502,88.432,0,0,38.333,0.116,140.512,26934.381,147.16,0,0,0,16397.651,1,600,76,38.333,1.42E-14,0,0,NaN,140.512
179,HG13B,154.402,106.141,32.3,0,171.667,1376.471,1914.755,0,0,119.24,1350.838,1860.927,52.547,108.939,0,0,-115.463,0.136,119.24,16388.41,102.263,0,0,0,9977.264,1,1054,1536,64.537,7.11E-15,0,0,NaN,119.24
180,HG13B,121.551,107.063,26.819,52.667,149.025,2294.118,1804.535,0,0,94.11,2271.048,1763.523,47.42,83.306,0,0,-119.358,0.172,94.11,13013.623,111.449,0,0,0,7922.694,1,1772,1440,60.642,7.11E-15,0,0,NaN,94.11
181,HG13B,100.197,123.07,39.837,69.83,209.798,2518.403,1118.863,0,0,77.494,2486.362,1097.075,65.363,44.857,0,0,-34.216,0.21,77.494,12331.213,119,0,0,0,7507.243,1,1940,856,145.784,7.11E-15,0,0,NaN,77.494
182,HG13B,208.607,125.907,30.712,63.383,187.247,1750.707,1271.377,0,0,160.976,1702.005,1207.295,98.686,129.445,0,0,52.765,0.101,160.976,26265,125.429,0,0,0,15990.132,1,1328,1042,52.765,0,0,0,NaN,160.976
